contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
SPXW260206C07125000,2026-01-30 20:57:56+00:00,7125.0,0.65,0.55,0.7,-1.87,-74.20635,887.0,4718.0,0.08765560791015625,False,REGULAR,USD,call,2026-02-06
SPXW260206C07130000,2026-01-30 20:55:00+00:00,7130.0,0.45,0.5,0.6,-1.8299999,-80.26316,603.0,3075.0,0.08759457336425781,False,REGULAR,USD,call,2026-02-06
SPXW260206C07135000,2026-01-30 20:57:16+00:00,7135.0,0.4,0.35,0.4,-1.4,-77.77778,358.0,90.0,0.08454284606933596,False,REGULAR,USD,call,2026-02-06
SPXW260206C07140000,2026-01-30 20:54:49+00:00,7140.0,0.32,0.25,0.4,-1.2,-78.94737,316.0,611.0,0.08637388244628907,False,REGULAR,USD,call,2026-02-06
SPXW260206C07145000,2026-01-30 20:50:39+00:00,7145.0,0.4,0.25,0.35,-0.97,-70.80292,196.0,132.0,0.08661802062988282,False,REGULAR,USD,call,2026-02-06
SPXW260206C07150000,2026-01-30 20:55:51+00:00,7150.0,0.25,0.15,0.35,-0.9,-78.26087,3063.0,3296.0,0.08844905700683595,False,REGULAR,USD,call,2026-02-06
SPXW260206C07155000,2026-01-30 20:32:37+00:00,7155.0,0.2,0.1,0.3,-0.72,-78.26087,120.0,131.0,0.08844905700683595,False,REGULAR,USD,call,2026-02-06
SPXW260206C07160000,2026-01-30 20:38:20+00:00,7160.0,0.19,0.1,0.25,-0.56,-74.666664,756.0,1599.0,0.0882049188232422,False,REGULAR,USD,call,2026-02-06
SPXW260206C07165000,2026-01-30 20:44:57+00:00,7165.0,0.15,0.05,0.2,-0.49999997,-76.92307,190.0,233.0,0.08753353881835937,False,REGULAR,USD,call,2026-02-06
SPXW260206C07170000,2026-01-30 20:53:04+00:00,7170.0,0.15,0.05,0.2,-0.4,-72.72727,305.0,1106.0,0.08924250610351564,False,REGULAR,USD,call,2026-02-06
SPXW260206C07175000,2026-01-30 20:35:32+00:00,7175.0,0.1,0.05,0.2,-0.42,-80.76923,153.0,2090.0,0.09095147338867188,False,REGULAR,USD,call,2026-02-06
SPXW260206C07180000,2026-01-30 20:53:04+00:00,7180.0,0.14,0.05,0.15,-0.31,-68.88889,102.0,458.0,0.08960871337890625,False,REGULAR,USD,call,2026-02-06
SPXW260206C07185000,2026-01-30 20:39:39+00:00,7185.0,0.1,0.05,0.1,-0.20000002,-66.66667,306.0,120.0,0.08741146972656251,False,REGULAR,USD,call,2026-02-06
SPXW260206C07190000,2026-01-30 20:37:32+00:00,7190.0,0.1,0.05,0.15,-0.15,-60.000004,647.0,583.0,0.09290457885742187,False,REGULAR,USD,call,2026-02-06
SPXW260206C07200000,2026-01-30 20:53:10+00:00,7200.0,0.1,0.05,0.1,-0.21000001,-67.741936,1106.0,1754.0,0.09205009521484375,False,REGULAR,USD,call,2026-02-06
SPXW260206C07210000,2026-01-30 20:32:31+00:00,7210.0,0.05,0.0,0.1,-0.2,-80.0,128.0,298.0,0.09522389160156251,False,REGULAR,USD,call,2026-02-06
SPXW260206C07220000,2026-01-30 20:48:22+00:00,7220.0,0.05,0.0,0.1,-0.10000001,-66.66667,969.0,627.0,0.09839768798828125,False,REGULAR,USD,call,2026-02-06
SPXW260206C07225000,2026-01-30 20:49:49+00:00,7225.0,0.08,0.05,0.1,-0.08,-57.142857,675.0,781.0,0.09986251708984376,False,REGULAR,USD,call,2026-02-06
SPXW260206C07230000,2026-01-30 20:32:31+00:00,7230.0,0.05,0.0,0.1,-0.10000001,-66.66667,107.0,203.0,0.10132734619140624,False,REGULAR,USD,call,2026-02-06
SPXW260206C07240000,2026-01-30 19:31:29+00:00,7240.0,0.1,0.0,0.1,0.0,0.0,149.0,65.0,0.10450114257812498,False,REGULAR,USD,call,2026-02-06
SPXW260206C07250000,2026-01-30 20:49:49+00:00,7250.0,0.05,0.0,0.05,-0.05,-50.0,503.0,973.0,0.100594931640625,False,REGULAR,USD,call,2026-02-06
SPXW260206C07260000,2026-01-30 18:24:27+00:00,7260.0,0.1,0.0,0.1,0.0,0.0,101.0,215.0,0.11060459716796875,False,REGULAR,USD,call,2026-02-06
SPXW260206C07270000,2026-01-30 20:06:12+00:00,7270.0,0.05,0.0,0.1,-0.10000001,-66.66667,25.0,68.0,0.11353425537109374,False,REGULAR,USD,call,2026-02-06
SPXW260206C07275000,2026-01-30 20:15:19+00:00,7275.0,0.05,0.0,0.05,-0.120000005,-70.588234,6.0,851.0,0.1079190771484375,False,REGULAR,USD,call,2026-02-06
SPXW260206C07280000,2026-01-30 19:37:06+00:00,7280.0,0.05,0.0,0.1,-0.29999998,-85.71428,50.0,67.0,0.11646391357421876,False,REGULAR,USD,call,2026-02-06
SPXW260206C07290000,2026-01-29 14:34:00+00:00,7290.0,0.22,0.0,0.1,0.0,0.0,8.0,112.0,0.11963770996093749,False,REGULAR,USD,call,2026-02-06
SPXW260206C07300000,2026-01-30 20:47:29+00:00,7300.0,0.03,0.0,0.1,-0.08,-72.72727,10.0,807.0,0.12256736816406251,False,REGULAR,USD,call,2026-02-06
SPXW260206C07310000,2026-01-29 17:26:32+00:00,7310.0,0.2,0.0,0.1,0.0,0.0,100.0,292.0,0.12549702636718751,False,REGULAR,USD,call,2026-02-06
SPXW260206C07320000,2026-01-26 16:05:41+00:00,7320.0,0.3,0.0,0.05,0.0,0.0,50.0,59.0,0.1206142626953125,False,REGULAR,USD,call,2026-02-06
SPXW260206C07325000,2026-01-29 14:41:30+00:00,7325.0,0.15,0.0,0.05,0.0,0.0,2.0,363.0,0.12207909179687501,False,REGULAR,USD,call,2026-02-06
SPXW260206C07340000,2026-01-27 21:07:50+00:00,7340.0,0.25,0.0,0.1,0.0,0.0,,114.0,0.13428600097656251,False,REGULAR,USD,call,2026-02-06
SPXW260206C07350000,2026-01-28 19:59:55+00:00,7350.0,0.17,0.0,0.05,0.0,0.0,1.0,287.0,0.1289149609375,False,REGULAR,USD,call,2026-02-06
SPXW260206C07360000,2026-01-29 17:20:19+00:00,7360.0,0.15,0.0,0.1,0.0,0.0,,11.0,0.1401453173828125,False,REGULAR,USD,call,2026-02-06
SPXW260206C07375000,2026-01-29 17:55:36+00:00,7375.0,0.1,0.0,0.05,0.0,0.0,50.0,1284.0,0.13575083007812502,False,REGULAR,USD,call,2026-02-06
SPXW260206C07400000,2026-01-30 19:54:02+00:00,7400.0,0.05,0.0,0.05,-0.2,-80.0,11.0,382.0,0.1430749755859375,False,REGULAR,USD,call,2026-02-06
SPXW260206C07425000,2026-01-22 15:59:21+00:00,7425.0,0.25,0.0,0.05,0.0,0.0,1.0,56.0,0.149422568359375,False,REGULAR,USD,call,2026-02-06
SPXW260206C07450000,2026-01-30 15:10:18+00:00,7450.0,0.1,0.0,0.05,0.030000001,42.857143,10.0,1079.0,0.1562584375,False,REGULAR,USD,call,2026-02-06
SPXW260206C07475000,2026-01-26 19:59:45+00:00,7475.0,0.1,0.0,0.05,0.0,0.0,31.0,381.0,0.16309430664062502,False,REGULAR,USD,call,2026-02-06
SPXW260206C07500000,2026-01-30 15:25:08+00:00,7500.0,0.05,0.0,0.05,0.0,0.0,2.0,244.0,0.16993017578125003,False,REGULAR,USD,call,2026-02-06
SPXW260206C07525000,2026-01-30 12:01:25+00:00,7525.0,0.1,0.0,0.05,0.05,100.0,43.0,116.0,0.176766044921875,False,REGULAR,USD,call,2026-02-06
SPXW260206C07550000,2026-01-30 15:29:26+00:00,7550.0,0.05,0.0,0.05,-0.02,-28.571428,6.0,19.0,0.18311363769531247,False,REGULAR,USD,call,2026-02-06
SPXW260206C07600000,2026-01-30 15:32:44+00:00,7600.0,0.05,0.0,0.05,0.0,0.0,20.0,986.0,0.196297099609375,False,REGULAR,USD,call,2026-02-06
SPXW260206C07700000,2026-01-27 20:17:30+00:00,7700.0,0.05,0.0,0.05,0.0,0.0,20.0,841.0,0.22168747070312497,False,REGULAR,USD,call,2026-02-06
SPXW260206C07800000,2026-01-30 10:11:50+00:00,7800.0,0.05,0.0,0.05,0.0,0.0,1.0,26.0,0.247077841796875,False,REGULAR,USD,call,2026-02-06
SPXW260206C08000000,2026-01-30 14:30:06+00:00,8000.0,0.05,0.0,0.1,0.0,0.0,1.0,147.0,0.31250687499999996,False,REGULAR,USD,call,2026-02-06
SPXW260206C08200000,2026-01-29 21:07:57+00:00,8200.0,0.05,0.0,0.05,0.0,0.0,50.0,69.0,0.34278000976562495,False,REGULAR,USD,call,2026-02-06
SPXW260206C08400000,2026-01-07 16:53:59+00:00,8400.0,0.15,0.0,0.05,0.0,0.0,1.0,8.0,0.387701435546875,False,REGULAR,USD,call,2026-02-06
SPXW260206C08600000,2026-01-07 16:04:45+00:00,8600.0,0.1,0.0,0.1,0.0,0.0,1.0,2.0,0.4545952978515625,False,REGULAR,USD,call,2026-02-06
SPXW260206P02400000,2026-01-26 14:30:03+00:00,2400.0,0.05,0.0,0.05,0.0,0.0,20.0,21.0,1.9140629296875002,False,REGULAR,USD,put,2026-02-06
SPXW260206P02800000,2026-01-06 19:34:01+00:00,2800.0,0.05,0.0,0.05,0.0,0.0,3.0,0.0,1.6484392578125,False,REGULAR,USD,put,2026-02-06
SPXW260206P03000000,2026-01-06 14:30:03+00:00,3000.0,0.15,0.0,0.05,0.0,0.0,1.0,51.0,1.5234398828124998,False,REGULAR,USD,put,2026-02-06
SPXW260206P03200000,2026-01-06 14:30:03+00:00,3200.0,0.15,0.0,0.05,0.0,0.0,,50.0,1.4140654296875002,False,REGULAR,USD,put,2026-02-06
SPXW260206P03400000,2026-01-20 17:30:47+00:00,3400.0,0.15,0.0,0.05,0.0,0.0,1.0,140.0,1.3046909765624997,False,REGULAR,USD,put,2026-02-06
SPXW260206P03600000,2026-01-23 19:42:54+00:00,3600.0,0.05,0.0,0.05,0.0,0.0,10.0,65.0,1.203128984375,False,REGULAR,USD,put,2026-02-06
SPXW260206P03800000,2026-01-23 19:42:05+00:00,3800.0,0.06,0.0,0.05,0.0,0.0,10.0,249.0,1.109379453125,False,REGULAR,USD,put,2026-02-06
SPXW260206P04000000,2026-01-26 15:00:01+00:00,4000.0,0.01,0.0,0.05,0.0,0.0,13.0,127.0,1.01953615234375,False,REGULAR,USD,put,2026-02-06
SPXW260206P04200000,2026-01-29 17:10:08+00:00,4200.0,0.05,0.0,0.05,0.0,0.0,35.0,523.0,0.9335944140625,False,REGULAR,USD,put,2026-02-06
SPXW260206P04400000,2026-01-30 19:19:34+00:00,4400.0,0.03,0.0,0.05,-0.04,-57.142857,470.0,519.0,0.851563984375,False,REGULAR,USD,put,2026-02-06
SPXW260206P04600000,2026-01-30 14:35:19+00:00,4600.0,0.05,0.0,0.05,-0.05,-50.0,21.0,1047.0,0.7695335546875001,False,REGULAR,USD,put,2026-02-06
SPXW260206P04800000,2026-01-30 19:43:22+00:00,4800.0,0.05,0.0,0.05,-0.05,-50.0,9556.0,2052.0,0.6953155468750001,False,REGULAR,USD,put,2026-02-06
SPXW260206P05000000,2026-01-30 17:06:52+00:00,5000.0,0.05,0.0,0.1,-0.05,-50.0,1287.0,1850.0,0.6523472265625001,False,REGULAR,USD,put,2026-02-06
SPXW260206P05100000,2026-01-30 20:05:51+00:00,5100.0,0.05,0.0,0.05,-0.05,-50.0,914.0,478.0,0.585941640625,False,REGULAR,USD,put,2026-02-06
SPXW260206P05200000,2026-01-30 20:51:26+00:00,5200.0,0.05,0.0,0.05,-0.05,-50.0,140.0,1867.0,0.5507857421875001,False,REGULAR,USD,put,2026-02-06
SPXW260206P05300000,2026-01-30 16:53:44+00:00,5300.0,0.1,0.05,0.1,0.0,0.0,441.0,2630.0,0.5585981640625001,False,REGULAR,USD,put,2026-02-06
SPXW260206P05400000,2026-01-30 19:47:44+00:00,5400.0,0.1,0.05,0.15,-0.21000001,-67.741936,6228.0,3996.0,0.534184345703125,False,REGULAR,USD,put,2026-02-06
SPXW260206P05450000,2026-01-30 19:44:51+00:00,5450.0,0.15,0.05,0.15,-0.099999994,-39.999996,46.0,392.0,0.51562984375,False,REGULAR,USD,put,2026-02-06
SPXW260206P05500000,2026-01-30 18:28:00+00:00,5500.0,0.15,0.05,0.15,-0.26,-63.414635,873.0,3996.0,0.514653291015625,False,REGULAR,USD,put,2026-02-06
SPXW260206P05550000,2026-01-30 20:32:31+00:00,5550.0,0.1,0.05,0.1,-0.35,-77.77778,16.0,165.0,0.47949739257812496,False,REGULAR,USD,put,2026-02-06
SPXW260206P05575000,2026-01-30 20:32:31+00:00,5575.0,0.1,0.05,0.15,-0.15,-60.000004,14.0,8.0,0.48682153808593753,False,REGULAR,USD,put,2026-02-06
SPXW260206P05600000,2026-01-30 20:45:11+00:00,5600.0,0.1,0.05,0.15,-0.20000002,-66.66667,125.0,41839.0,0.477544287109375,False,REGULAR,USD,put,2026-02-06
SPXW260206P05625000,2026-01-30 20:32:37+00:00,5625.0,0.1,0.05,0.15,-0.4,-80.0,12.0,76.0,0.4682670361328125,False,REGULAR,USD,put,2026-02-06
SPXW260206P05650000,2026-01-30 20:51:12+00:00,5650.0,0.1,0.05,0.15,-0.45000002,-81.81818,28.0,409.0,0.45898978515625005,False,REGULAR,USD,put,2026-02-06
SPXW260206P05675000,2026-01-30 20:32:37+00:00,5675.0,0.15,0.1,0.2,-0.35,-70.0,14.0,111.0,0.46143116699218756,False,REGULAR,USD,put,2026-02-06
SPXW260206P05700000,2026-01-30 20:44:59+00:00,5700.0,0.15,0.1,0.15,-0.15,-50.0,1045.0,44894.0,0.4409235595703125,False,REGULAR,USD,put,2026-02-06
SPXW260206P05725000,2026-01-30 20:32:37+00:00,5725.0,0.15,0.1,0.25,-0.64,-81.012665,213.0,291.0,0.45215391601562505,False,REGULAR,USD,put,2026-02-06
SPXW260206P05750000,2026-01-30 20:51:09+00:00,5750.0,0.15,0.1,0.2,-0.15,-50.0,239.0,1872.0,0.4335994140625,False,REGULAR,USD,put,2026-02-06
SPXW260206P05775000,2026-01-30 20:32:31+00:00,5775.0,0.2,0.1,0.25,-0.40000004,-66.66667,149.0,182.0,0.43335527587890627,False,REGULAR,USD,put,2026-02-06
SPXW260206P05800000,2026-01-30 20:32:37+00:00,5800.0,0.2,0.15,0.25,-0.14999999,-42.85714,640.0,1808.0,0.42383388671875,False,REGULAR,USD,put,2026-02-06
SPXW260206P05825000,2026-01-30 20:45:07+00:00,5825.0,0.2,0.15,0.3,-0.45,-69.230774,18.0,74.0,0.42188078125,False,REGULAR,USD,put,2026-02-06
SPXW260206P05850000,2026-01-30 20:49:31+00:00,5850.0,0.2,0.15,0.25,-0.24999999,-55.555553,4478.0,1173.0,0.405279384765625,False,REGULAR,USD,put,2026-02-06
SPXW260206P05875000,2026-01-30 20:32:37+00:00,5875.0,0.25,0.2,0.25,-0.6,-70.58824,51.0,279.0,0.39600213378906257,False,REGULAR,USD,put,2026-02-06
SPXW260206P05900000,2026-01-30 20:54:10+00:00,5900.0,0.25,0.2,0.35,-0.15,-37.5,501.0,2006.0,0.3996642065429688,False,REGULAR,USD,put,2026-02-06
SPXW260206P05925000,2026-01-30 20:47:21+00:00,5925.0,0.25,0.2,0.35,-0.36,-59.01639,249.0,511.0,0.39014281738281253,False,REGULAR,USD,put,2026-02-06
SPXW260206P05950000,2026-01-30 20:38:11+00:00,5950.0,0.4,0.25,0.35,-0.049999982,-11.111107,4904.0,926.0,0.3807434973144531,False,REGULAR,USD,put,2026-02-06
SPXW260206P05975000,2026-01-30 20:49:32+00:00,5975.0,0.3,0.25,0.4,-0.64,-68.085106,38.0,584.0,0.3764710791015625,False,REGULAR,USD,put,2026-02-06
SPXW260206P06000000,2026-01-30 20:55:51+00:00,6000.0,0.35,0.35,0.45,-0.15,-30.000002,493.0,5478.0,0.37134417724609375,False,REGULAR,USD,put,2026-02-06
SPXW260206P06025000,2026-01-30 20:47:21+00:00,6025.0,0.35,0.3,0.4,-1.0,-74.07407,382.0,187.0,0.35742830078125,False,REGULAR,USD,put,2026-02-06
SPXW260206P06050000,2026-01-30 20:44:10+00:00,6050.0,0.4,0.35,0.45,-0.55999994,-58.333332,395.0,686.0,0.35217932983398437,False,REGULAR,USD,put,2026-02-06
SPXW260206P06075000,2026-01-30 20:43:42+00:00,6075.0,0.45,0.35,0.45,-1.0,-68.965515,135.0,2055.0,0.34265794067382804,False,REGULAR,USD,put,2026-02-06
SPXW260206P06090000,2026-01-30 20:44:10+00:00,6090.0,0.45,0.35,0.55,-0.84999996,-65.38462,105.0,1100.0,0.3443669079589844,False,REGULAR,USD,put,2026-02-06
SPXW260206P06100000,2026-01-30 20:44:16+00:00,6100.0,0.45,0.4,0.5,-0.55,-55.0,2373.0,3086.0,0.336920693359375,False,REGULAR,USD,put,2026-02-06
SPXW260206P06110000,2026-01-30 20:45:09+00:00,6110.0,0.45,0.35,0.45,-0.90000004,-66.666664,230.0,9.0,0.3293524096679687,False,REGULAR,USD,put,2026-02-06
SPXW260206P06120000,2026-01-30 20:47:40+00:00,6120.0,0.45,0.4,0.5,-1.2,-72.72727,163.0,65.0,0.32923034057617184,False,REGULAR,USD,put,2026-02-06
SPXW260206P06125000,2026-01-30 20:47:26+00:00,6125.0,0.45,0.4,0.55,-0.25,-35.714287,4449.0,634.0,0.33081723876953123,False,REGULAR,USD,put,2026-02-06
SPXW260206P06130000,2026-01-30 20:47:26+00:00,6130.0,0.45,0.4,0.55,-0.95,-67.85715,116.0,5.0,0.3288641333007812,False,REGULAR,USD,put,2026-02-06
SPXW260206P06140000,2026-01-30 20:43:39+00:00,6140.0,0.55,0.45,0.55,-0.099999964,-15.38461,381.0,137.0,0.3249579223632812,False,REGULAR,USD,put,2026-02-06
SPXW260206P06150000,2026-01-30 20:43:42+00:00,6150.0,0.55,0.45,0.55,-0.45,-45.0,7160.0,1855.0,0.3210517114257812,False,REGULAR,USD,put,2026-02-06
SPXW260206P06160000,2026-01-30 20:43:56+00:00,6160.0,0.55,0.45,0.6,-4.35,-88.775505,3143.0,56.0,0.32031929687499994,False,REGULAR,USD,put,2026-02-06
SPXW260206P06170000,2026-01-30 20:32:37+00:00,6170.0,0.6,0.45,0.6,-0.6,-50.0,1576.0,15.0,0.31641308593749995,False,REGULAR,USD,put,2026-02-06
SPXW260206P06175000,2026-01-30 20:42:56+00:00,6175.0,0.55,0.5,0.65,-0.25,-31.25,96.0,189.0,0.317389638671875,False,REGULAR,USD,put,2026-02-06
SPXW260206P06180000,2026-01-30 20:43:43+00:00,6180.0,0.6,0.45,0.6,-1.0,-62.5,117.0,7.0,0.31250687499999996,False,REGULAR,USD,put,2026-02-06
SPXW260206P06190000,2026-01-30 20:47:04+00:00,6190.0,0.55,0.5,0.6,-1.8500001,-77.083336,151.0,11.0,0.3086006640625,False,REGULAR,USD,put,2026-02-06
SPXW260206P06200000,2026-01-30 20:56:07+00:00,6200.0,0.55,0.5,0.6,-0.84999996,-60.714287,1146.0,1105.0,0.304694453125,False,REGULAR,USD,put,2026-02-06
SPXW260206P06210000,2026-01-30 20:49:52+00:00,6210.0,0.55,0.55,0.65,-1.1099999,-66.86747,99.0,13.0,0.30359583129882806,False,REGULAR,USD,put,2026-02-06
SPXW260206P06220000,2026-01-30 20:44:08+00:00,6220.0,0.65,0.5,0.65,-0.5500001,-45.83334,38.0,19.0,0.29968962036132807,False,REGULAR,USD,put,2026-02-06
SPXW260206P06225000,2026-01-30 20:48:29+00:00,6225.0,0.6,0.55,0.65,-1.65,-73.333336,4550.0,769.0,0.297736514892578,False,REGULAR,USD,put,2026-02-06
SPXW260206P06230000,2026-01-30 20:47:26+00:00,6230.0,0.6,0.55,0.7,-1.15,-65.71429,110.0,10.0,0.2984078948974609,False,REGULAR,USD,put,2026-02-06
SPXW260206P06240000,2026-01-30 20:43:50+00:00,6240.0,0.7,0.6,0.7,-2.05,-74.545456,472.0,18.0,0.29444064941406245,False,REGULAR,USD,put,2026-02-06
SPXW260206P06250000,2026-01-30 20:47:00+00:00,6250.0,0.65,0.6,0.75,-0.96000004,-59.627327,6095.0,998.0,0.29291478576660146,False,REGULAR,USD,put,2026-02-06
SPXW260206P06260000,2026-01-30 20:48:29+00:00,6260.0,0.65,0.65,0.75,-1.25,-65.789474,3347.0,20.0,0.288947540283203,False,REGULAR,USD,put,2026-02-06
SPXW260206P06270000,2026-01-30 20:39:51+00:00,6270.0,0.8,0.65,0.75,-2.81,-77.83934,1592.0,43.0,0.2849802947998046,False,REGULAR,USD,put,2026-02-06
SPXW260206P06275000,2026-01-30 20:42:56+00:00,6275.0,0.8,0.6,0.75,-1.45,-64.44444,114.0,472.0,0.2829661547851562,False,REGULAR,USD,put,2026-02-06
SPXW260206P06280000,2026-01-30 20:43:50+00:00,6280.0,0.8,0.65,0.8,-1.25,-60.975613,157.0,97.0,0.28321029296874994,False,REGULAR,USD,put,2026-02-06
SPXW260206P06290000,2026-01-30 20:54:52+00:00,6290.0,0.75,0.65,0.8,-0.14999998,-16.666664,102.0,94.0,0.27924304748535156,False,REGULAR,USD,put,2026-02-06
SPXW260206P06300000,2026-01-30 20:57:21+00:00,6300.0,0.7,0.7,0.85,-0.15000004,-17.647062,966.0,1702.0,0.27735097656249996,False,REGULAR,USD,put,2026-02-06
SPXW260206P06310000,2026-01-30 20:43:43+00:00,6310.0,0.9,0.75,0.9,-0.14999998,-14.285713,69.0,107.0,0.2752758020019531,False,REGULAR,USD,put,2026-02-06
SPXW260206P06320000,2026-01-30 20:39:51+00:00,6320.0,0.95,0.8,0.9,-0.15000004,-13.636367,57.0,57.0,0.2712475219726562,False,REGULAR,USD,put,2026-02-06
SPXW260206P06325000,2026-01-30 20:50:34+00:00,6325.0,0.9,0.8,0.95,-0.20000005,-18.181822,106.0,144.0,0.2711254528808594,False,REGULAR,USD,put,2026-02-06
SPXW260206P06330000,2026-01-30 20:44:38+00:00,6330.0,0.9,0.75,0.9,-0.25,-21.73913,33.0,263.0,0.2672192419433594,False,REGULAR,USD,put,2026-02-06
SPXW260206P06340000,2026-01-30 20:49:26+00:00,6340.0,0.85,0.9,1.0,-0.35000002,-29.166668,45.0,84.0,0.2667920001220704,False,REGULAR,USD,put,2026-02-06
SPXW260206P06350000,2026-01-30 20:57:02+00:00,6350.0,0.95,0.85,1.0,-0.050000012,-5.000001,230.0,1842.0,0.26270268554687504,False,REGULAR,USD,put,2026-02-06
SPXW260206P06360000,2026-01-30 20:44:04+00:00,6360.0,1.05,0.85,1.0,-0.20000005,-16.000004,59.0,129.0,0.25867440551757814,False,REGULAR,USD,put,2026-02-06
SPXW260206P06370000,2026-01-30 20:43:41+00:00,6370.0,1.15,0.9,1.05,-0.14999998,-11.538461,41.0,110.0,0.25623302368164064,False,REGULAR,USD,put,2026-02-06
SPXW260206P06375000,2026-01-30 20:52:53+00:00,6375.0,1.0,0.95,1.05,-0.34000003,-25.373137,65.0,547.0,0.2541578491210938,False,REGULAR,USD,put,2026-02-06
SPXW260206P06380000,2026-01-30 20:49:31+00:00,6380.0,1.0,1.0,1.1,-0.35000002,-25.925928,111.0,120.0,0.2536695727539063,False,REGULAR,USD,put,2026-02-06
SPXW260206P06390000,2026-01-30 20:52:53+00:00,6390.0,1.05,1.05,1.15,-0.35000002,-25.000004,58.0,334.0,0.2510450872802734,False,REGULAR,USD,put,2026-02-06
SPXW260206P06400000,2026-01-30 20:55:07+00:00,6400.0,1.2,1.05,1.15,-0.049999952,-3.9999962,852.0,2313.0,0.2468947381591797,False,REGULAR,USD,put,2026-02-06
SPXW260206P06410000,2026-01-30 20:46:17+00:00,6410.0,1.2,1.1,1.25,-0.29999995,-19.999998,145.0,83.0,0.2456130126953125,False,REGULAR,USD,put,2026-02-06
SPXW260206P06420000,2026-01-30 20:52:50+00:00,6420.0,1.25,1.15,1.3,-0.35000002,-21.875002,298.0,73.0,0.24274438903808593,False,REGULAR,USD,put,2026-02-06
SPXW260206P06425000,2026-01-30 20:32:53+00:00,6425.0,1.55,1.25,1.35,-0.120000005,-7.185629,64.0,258.0,0.24195093994140626,False,REGULAR,USD,put,2026-02-06
SPXW260206P06430000,2026-01-30 20:52:04+00:00,6430.0,1.27,1.3,1.45,-0.38,-23.030304,71.0,324.0,0.24231714721679687,False,REGULAR,USD,put,2026-02-06
SPXW260206P06440000,2026-01-30 20:54:50+00:00,6440.0,1.5,1.3,1.45,-0.20000005,-11.764708,403.0,238.0,0.23804472900390622,False,REGULAR,USD,put,2026-02-06
SPXW260206P06450000,2026-01-30 20:56:46+00:00,6450.0,1.45,1.4,1.55,-0.19999993,-11.976044,394.0,2040.0,0.23609162353515623,False,REGULAR,USD,put,2026-02-06
SPXW260206P06460000,2026-01-30 20:32:54+00:00,6460.0,1.9,1.45,1.6,0.0,0.0,259.0,144.0,0.23288730987548828,False,REGULAR,USD,put,2026-02-06
SPXW260206P06470000,2026-01-30 20:49:30+00:00,6470.0,1.55,1.6,1.75,-0.45000005,-22.500002,3659.0,105.0,0.23169713623046873,False,REGULAR,USD,put,2026-02-06
SPXW260206P06475000,2026-01-30 20:49:29+00:00,6475.0,1.6,1.65,1.75,-0.35000002,-17.948719,204.0,726.0,0.229499892578125,False,REGULAR,USD,put,2026-02-06
SPXW260206P06480000,2026-01-30 20:49:30+00:00,6480.0,1.65,1.7,1.85,-0.25,-13.157895,161.0,300.0,0.2292862716674805,False,REGULAR,USD,put,2026-02-06
SPXW260206P06490000,2026-01-30 20:49:30+00:00,6490.0,1.75,1.8,1.95,-0.3499999,-16.666664,162.0,313.0,0.2267533380126953,False,REGULAR,USD,put,2026-02-06
SPXW260206P06500000,2026-01-30 20:57:20+00:00,6500.0,1.9,1.85,2.0,-0.32000005,-14.414416,1542.0,3314.0,0.22324385162353516,False,REGULAR,USD,put,2026-02-06
SPXW260206P06505000,2026-01-30 20:49:28+00:00,6505.0,1.9,1.95,2.05,-0.25000012,-11.627912,129.0,36.0,0.22190109161376947,False,REGULAR,USD,put,2026-02-06
SPXW260206P06510000,2026-01-30 20:49:28+00:00,6510.0,1.95,2.1,2.25,-0.54999995,-21.999998,254.0,169.0,0.2230302307128906,False,REGULAR,USD,put,2026-02-06
SPXW260206P06515000,2026-01-30 20:49:29+00:00,6515.0,2.0,2.05,2.25,-0.54999995,-21.568626,366.0,60.0,0.22077195251464843,False,REGULAR,USD,put,2026-02-06
SPXW260206P06520000,2026-01-30 20:43:41+00:00,6520.0,2.6,2.2,2.3,-0.05000019,-1.8867996,174.0,84.0,0.21930712341308595,False,REGULAR,USD,put,2026-02-06
SPXW260206P06525000,2026-01-30 20:49:49+00:00,6525.0,2.16,2.3,2.45,-0.18999982,-8.085098,330.0,259.0,0.2193528993225098,False,REGULAR,USD,put,2026-02-06
SPXW260206P06530000,2026-01-30 20:44:00+00:00,6530.0,2.75,2.35,2.5,0.0,0.0,134.0,396.0,0.21781177703857418,False,REGULAR,USD,put,2026-02-06
SPXW260206P06535000,2026-01-30 20:57:15+00:00,6535.0,2.45,2.4,2.5,-0.5,-16.949152,219.0,74.0,0.2155229815673828,False,REGULAR,USD,put,2026-02-06
SPXW260206P06540000,2026-01-30 20:43:56+00:00,6540.0,2.95,2.45,2.65,0.0,0.0,236.0,142.0,0.21537039520263673,False,REGULAR,USD,put,2026-02-06
SPXW260206P06545000,2026-01-30 20:44:06+00:00,6545.0,2.95,2.6,2.7,0.25,9.259259,130.0,170.0,0.21375297973632812,False,REGULAR,USD,put,2026-02-06
SPXW260206P06550000,2026-01-30 20:57:30+00:00,6550.0,2.75,2.65,2.8,-0.1500001,-5.1724167,1812.0,1546.0,0.21280694427490232,False,REGULAR,USD,put,2026-02-06
